dataset,sample_size,noise_level,clf_type,regularization_value,train_acc,test_acc,train_std,test_std,acc_diff,k
moons,10000,0.2,log_reg,0.001,0.7945555555555556,0.7935,0.0025915341754868086,0.032867156859089586,0.0010555555555555873,-
moons,10000,0.2,log_reg,0.01,0.8326666666666668,0.8319999999999999,0.0018559214542766763,0.031160872901765755,0.0006666666666669263,-
moons,10000,0.2,log_reg,0.1,0.8590555555555556,0.857,0.002250514344503248,0.02193171219946133,0.0020555555555555882,-
moons,10000,0.2,log_reg,1,0.8647777777777778,0.8639999999999999,0.00143156652519169,0.01640121946685674,0.0007777777777778772,-
moons,10000,0.2,log_reg,10,0.8658333333333333,0.8654999999999999,0.0018798804795209624,0.01752854814295812,0.00033333333333340764,-
moons,10000,0.2,log_reg,100,0.8658888888888889,0.866,0.0019277057303219427,0.01743559577416271,-0.00011111111111106187,-
moons,10000,0.2,log_reg,1000,0.8659444444444444,0.866,0.0018265869136415162,0.01743559577416271,-5.5555555555586444e-05,-
moons,10000,0.2,knn,-,1.0,0.9524999999999999,0.0,0.010062305898749062,0.0475000000000001,1
moons,10000,0.2,knn,-,0.977111111111111,0.9624999999999998,0.001309980680283544,0.012093386622447836,0.014611111111111241,3
moons,10000,0.2,knn,-,0.973722222222222,0.961,0.00147091136609708,0.011999999999999985,0.01272222222222208,5
moons,10000,0.2,knn,-,0.9701666666666668,0.9625,0.001166666666666655,0.01145643923738961,0.0076666666666668215,7
moons,10000,0.2,knn,-,0.9696111111111112,0.9644999999999999,0.001909204475271052,0.011500000000000012,0.005111111111111288,9
moons,10000,0.2,knn,-,0.9695555555555556,0.9649999999999999,0.0021631024815479813,0.011618950038622263,0.004555555555555757,11
moons,10000,0.2,knn,-,0.9693888888888891,0.9664999999999999,0.0015204369092670907,0.010259142264341605,0.002888888888889163,13
moons,10000,0.2,knn,-,0.9700000000000001,0.9675,0.0020184335693983254,0.011236102527122125,0.0025000000000000577,15
moons,10000,0.2,knn,-,0.9693333333333335,0.969,0.0012862041003100363,0.012806248474865708,0.00033333333333351867,17
moons,10000,0.2,knn,-,0.9696111111111112,0.968,0.0014283289035758196,0.012288205727444518,0.0016111111111112297,19
moons,500,0.3,log_reg,0.001,0.55,0.5499999999999999,0.005555555555555592,0.04999999999999999,1.1102230246251565e-16,-
moons,500,0.3,log_reg,0.01,0.7111111111111111,0.7100000000000001,0.03103164454170875,0.08306623862918076,0.0011111111111110628,-
moons,500,0.3,log_reg,0.1,0.7644444444444444,0.7500000000000001,0.01632993161855451,0.10246950765959602,0.01444444444444426,-
moons,500,0.3,log_reg,1,0.7877777777777778,0.78,0.01681416216713507,0.1077032961426901,0.007777777777777772,-
moons,500,0.3,log_reg,10,0.7988888888888889,0.8,0.011600340565456176,0.10000000000000003,-0.0011111111111111738,-
moons,500,0.3,log_reg,100,0.8,0.8,0.011111111111111117,0.10000000000000003,0.0,-
moons,500,0.3,log_reg,1000,0.8,0.8,0.011111111111111117,0.10000000000000003,0.0,-
moons,500,0.3,knn,-,1.0,0.85,0.0,0.10246950765959599,0.15000000000000002,1
moons,500,0.3,knn,-,0.9244444444444445,0.8100000000000002,0.014740554623801772,0.10440306508910552,0.11444444444444435,3
moons,500,0.3,knn,-,0.8666666666666666,0.77,0.021659542988464352,0.10049875621120893,0.09666666666666657,5
moons,500,0.3,knn,-,0.8555555555555555,0.7899999999999999,0.02165954298846437,0.13000000000000003,0.06555555555555559,7
moons,500,0.3,knn,-,0.8533333333333333,0.82,0.012957670877434,0.09797958971132714,0.033333333333333326,9
moons,500,0.3,knn,-,0.868888888888889,0.85,0.01387777332977421,0.12041594578792297,0.018888888888889066,11
moons,500,0.3,knn,-,0.8622222222222223,0.85,0.01333333333333333,0.12041594578792297,0.012222222222222356,13
moons,500,0.3,knn,-,0.85,0.8300000000000001,0.012422599874998812,0.1004987562112089,0.019999999999999907,15
moons,500,0.3,knn,-,0.8411111111111109,0.8,0.01651785416368722,0.11832159566199234,0.041111111111110876,17
moons,500,0.3,knn,-,0.8299999999999998,0.79,0.022249982660556434,0.10440306508910553,0.039999999999999813,19
moons,500,0.3,log_reg,0.001,0.7711111111111111,0.76,0.017356110390903692,0.20591260281974003,0.011111111111111072,-
moons,500,0.3,log_reg,0.01,0.7733333333333333,0.76,0.014229164972072992,0.20591260281974003,0.013333333333333308,-
moons,500,0.3,log_reg,0.1,0.7966666666666666,0.8,0.019907192074632128,0.18973665961010275,-0.0033333333333334103,-
moons,500,0.3,log_reg,1,0.82,0.8099999999999999,0.012957670877433988,0.14456832294800961,0.010000000000000009,-
moons,500,0.3,log_reg,10,0.8122222222222222,0.8099999999999999,0.019531550923607713,0.14456832294800961,0.0022222222222222365,-
moons,500,0.3,log_reg,100,0.8122222222222222,0.8099999999999999,0.019531550923607713,0.14456832294800961,0.0022222222222222365,-
moons,500,0.3,log_reg,1000,0.8122222222222222,0.8099999999999999,0.019531550923607713,0.14456832294800961,0.0022222222222222365,-
moons,500,0.3,knn,-,1.0,0.82,0.0,0.1469693845669907,0.18000000000000005,1
moons,500,0.3,knn,-,0.9044444444444444,0.8399999999999999,0.014229164972073037,0.128062484748657,0.06444444444444453,3
moons,500,0.3,knn,-,0.9088888888888891,0.86,0.014740554623801786,0.11135528725660045,0.04888888888888909,5
moons,500,0.3,knn,-,0.9088888888888891,0.85,0.013877773329774225,0.13601470508735444,0.0588888888888891,7
moons,500,0.3,knn,-,0.9011111111111111,0.85,0.016063146994223326,0.13601470508735444,0.05111111111111111,9
moons,500,0.3,knn,-,0.8966666666666667,0.8400000000000001,0.014948471163415246,0.14282856857085702,0.05666666666666664,11
moons,500,0.3,knn,-,0.8911111111111112,0.86,0.018459164139817946,0.13564659966250536,0.0311111111111112,13
moons,500,0.3,knn,-,0.8866666666666667,0.86,0.01632993161855453,0.13564659966250536,0.026666666666666727,15
moons,500,0.3,knn,-,0.8866666666666667,0.86,0.02211083193570267,0.11135528725660045,0.026666666666666727,17
moons,500,0.3,knn,-,0.8911111111111112,0.8600000000000001,0.02036700308869263,0.11135528725660045,0.03111111111111109,19
moons,500,0.3,log_reg,0.001,0.5466666666666666,0.53,0.07333333333333335,0.06403124237432847,0.016666666666666607,-
moons,500,0.3,log_reg,0.01,0.7822222222222223,0.76,0.014229164972072982,0.12000000000000002,0.022222222222222254,-
moons,500,0.3,log_reg,0.1,0.8033333333333333,0.8,0.009999999999999997,0.10000000000000003,0.0033333333333332993,-
moons,500,0.3,log_reg,1,0.8244444444444443,0.8200000000000001,0.008314794192830991,0.07483314773547885,0.004444444444444251,-
moons,500,0.3,log_reg,10,0.8255555555555555,0.8100000000000002,0.014948471163415229,0.08306623862918076,0.015555555555555323,-
moons,500,0.3,log_reg,100,0.8244444444444443,0.8200000000000001,0.012957670877434005,0.08717797887081348,0.004444444444444251,-
moons,500,0.3,log_reg,1000,0.8244444444444443,0.8200000000000001,0.012957670877434005,0.08717797887081348,0.004444444444444251,-
moons,500,0.3,knn,-,1.0,0.8400000000000001,0.0,0.10198039027185571,0.15999999999999992,1
moons,500,0.3,knn,-,0.9111111111111112,0.89,0.011111111111111117,0.08306623862918074,0.02111111111111119,3
moons,500,0.3,knn,-,0.8966666666666667,0.89,0.008678055195451858,0.06999999999999999,0.00666666666666671,5
moons,500,0.3,knn,-,0.8944444444444445,0.8800000000000001,0.011385500851066222,0.0748331477354788,0.014444444444444371,7
moons,500,0.3,knn,-,0.8988888888888888,0.8800000000000001,0.007777777777777794,0.08717797887081348,0.018888888888888733,9
moons,500,0.3,knn,-,0.888888888888889,0.86,0.011111111111111106,0.12000000000000001,0.028888888888888964,11
moons,500,0.3,knn,-,0.8855555555555557,0.8699999999999999,0.013193713430042118,0.10049875621120892,0.015555555555555767,13
moons,500,0.3,knn,-,0.8866666666666667,0.8699999999999999,0.01088662107903635,0.07810249675906655,0.01666666666666683,15
moons,500,0.3,knn,-,0.8977777777777778,0.8699999999999999,0.010886621079036356,0.07810249675906655,0.0277777777777779,17
moons,500,0.3,knn,-,0.8922222222222222,0.8699999999999999,0.012222222222222225,0.10049875621120892,0.022222222222222365,19
moons,500,0.3,log_reg,0.001,0.5599999999999999,0.5599999999999999,0.005443310539518154,0.04898979485566356,0.0,-
moons,500,0.3,log_reg,0.01,0.7033333333333334,0.6699999999999999,0.026317153960726695,0.07810249675906657,0.03333333333333344,-
moons,500,0.3,log_reg,0.1,0.8099999999999999,0.8099999999999999,0.014444444444444444,0.1374772708486752,0.0,-
moons,500,0.3,log_reg,1,0.8355555555555554,0.8300000000000001,0.014740554623801787,0.12688577540449522,0.005555555555555314,-
moons,500,0.3,log_reg,10,0.8377777777777776,0.8200000000000001,0.0180534186769688,0.11661903789690603,0.01777777777777756,-
moons,500,0.3,log_reg,100,0.8355555555555554,0.8300000000000001,0.015555555555555557,0.11000000000000001,0.005555555555555314,-
moons,500,0.3,log_reg,1000,0.8355555555555554,0.8300000000000001,0.015555555555555557,0.11000000000000001,0.005555555555555314,-
moons,500,0.3,knn,-,1.0,0.89,0.0,0.08306623862918074,0.10999999999999999,1
moons,500,0.3,knn,-,0.9311111111111112,0.9200000000000002,0.008314794192830953,0.059999999999999984,0.011111111111111072,3
moons,500,0.3,knn,-,0.9444444444444444,0.86,0.008606629658238716,0.10198039027185571,0.08444444444444443,5
moons,500,0.3,knn,-,0.9099999999999999,0.9,0.0059835164523716735,0.08944271909999159,0.009999999999999898,7
moons,500,0.3,knn,-,0.9022222222222223,0.8800000000000001,0.010886621079036355,0.09797958971132716,0.022222222222222143,9
moons,500,0.3,knn,-,0.8988888888888888,0.86,0.011600340565456188,0.11135528725660047,0.03888888888888886,11
moons,500,0.3,knn,-,0.9033333333333333,0.86,0.010000000000000018,0.1356465996625054,0.043333333333333335,13
moons,500,0.3,knn,-,0.9011111111111111,0.86,0.010482201257840695,0.1356465996625054,0.0411111111111111,15
moons,500,0.3,knn,-,0.9011111111111111,0.85,0.019531550923607727,0.1284523257866513,0.05111111111111111,17
moons,500,0.3,knn,-,0.8722222222222221,0.85,0.018087578440110795,0.1284523257866513,0.022222222222222143,19
moons,500,0.3,log_reg,0.001,0.53,0.53,0.005091750772173138,0.04582575694955839,0.0,-
moons,500,0.3,log_reg,0.01,0.7188888888888888,0.7,0.019907192074632128,0.10954451150103324,0.018888888888888844,-
moons,500,0.3,log_reg,0.1,0.8111111111111111,0.8,0.0131468439624436,0.10954451150103325,0.011111111111111072,-
moons,500,0.3,log_reg,1,0.8233333333333333,0.8099999999999999,0.014444444444444433,0.09433981132056606,0.013333333333333308,-
moons,500,0.3,log_reg,10,0.8144444444444444,0.8099999999999999,0.01409841948938833,0.08306623862918078,0.004444444444444473,-
moons,500,0.3,log_reg,100,0.8155555555555555,0.8200000000000001,0.013333333333333312,0.0871779788708135,-0.004444444444444584,-
moons,500,0.3,log_reg,1000,0.8166666666666667,0.8200000000000001,0.014272480642961239,0.0871779788708135,-0.0033333333333334103,-
moons,500,0.3,knn,-,1.0,0.85,0.0,0.0921954445729289,0.15000000000000002,1
moons,500,0.3,knn,-,0.9200000000000002,0.8800000000000001,0.009686442096757062,0.08717797887081348,0.040000000000000036,3
moons,500,0.3,knn,-,0.9200000000000002,0.9099999999999999,0.008314794192831,0.06999999999999998,0.010000000000000231,5
moons,500,0.3,knn,-,0.9022222222222223,0.89,0.013877773329774254,0.08306623862918076,0.012222222222222245,7
moons,500,0.3,knn,-,0.9044444444444444,0.8700000000000001,0.01422916497207302,0.09,0.03444444444444428,9
moons,500,0.3,knn,-,0.9088888888888889,0.8500000000000002,0.011967032904743352,0.10246950765959599,0.05888888888888866,11
moons,500,0.3,knn,-,0.8944444444444445,0.8500000000000002,0.014272480642961268,0.0921954445729289,0.04444444444444429,13
moons,500,0.3,knn,-,0.8866666666666667,0.8500000000000002,0.014740554623801772,0.0921954445729289,0.036666666666666514,15
moons,500,0.3,knn,-,0.9011111111111111,0.8700000000000001,0.0059835164523716735,0.06403124237432847,0.03111111111111098,17
moons,500,0.3,knn,-,0.9088888888888891,0.85,0.01196703290474337,0.10246950765959599,0.0588888888888891,19
moons,500,0.3,log_reg,0.001,0.55,0.5499999999999999,0.005555555555555592,0.04999999999999999,1.1102230246251565e-16,-
moons,500,0.3,log_reg,0.01,0.7266666666666667,0.7100000000000001,0.021198648920376567,0.12206555615733705,0.016666666666666607,-
moons,500,0.3,log_reg,0.1,0.7844444444444444,0.78,0.01872477727372523,0.11661903789690603,0.004444444444444362,-
moons,500,0.3,log_reg,1,0.821111111111111,0.8200000000000001,0.010482201257840672,0.09797958971132714,0.0011111111111109517,-
moons,500,0.3,log_reg,10,0.8133333333333332,0.8099999999999999,0.01555555555555556,0.1135781669160055,0.0033333333333332993,-
moons,500,0.3,log_reg,100,0.8122222222222222,0.8099999999999999,0.014444444444444442,0.1135781669160055,0.0022222222222222365,-
moons,500,0.3,log_reg,1000,0.8122222222222222,0.8099999999999999,0.014444444444444442,0.1135781669160055,0.0022222222222222365,-
moons,500,0.3,knn,-,1.0,0.78,0.0,0.1077032961426901,0.21999999999999997,1
moons,500,0.3,knn,-,0.8955555555555555,0.8099999999999999,0.012372809695177827,0.08306623862918078,0.0855555555555556,3
moons,500,0.3,knn,-,0.89,0.8099999999999999,0.010482201257840678,0.10440306508910552,0.08000000000000007,5
moons,500,0.3,knn,-,0.8711111111111112,0.8400000000000001,0.005443310539518155,0.06633249580710801,0.03111111111111109,7
moons,500,0.3,knn,-,0.861111111111111,0.85,0.01337954953199144,0.04999999999999999,0.011111111111111072,9
moons,500,0.3,knn,-,0.8733333333333334,0.85,0.010183501544346295,0.0670820393249937,0.023333333333333428,11
moons,500,0.3,knn,-,0.8577777777777778,0.8400000000000001,0.009686442096757062,0.06633249580710801,0.01777777777777767,13
moons,500,0.3,knn,-,0.8622222222222222,0.8400000000000001,0.005443310539518209,0.06633249580710801,0.022222222222222143,15
moons,500,0.3,knn,-,0.8622222222222222,0.85,0.01018350154434632,0.0670820393249937,0.012222222222222245,17
moons,500,0.3,knn,-,0.8555555555555555,0.86,0.014907119849998587,0.04898979485566355,-0.004444444444444473,19
moons,500,0.3,log_reg,0.001,0.5399999999999999,0.54,0.005443310539518155,0.04898979485566356,-1.1102230246251565e-16,-
moons,500,0.3,log_reg,0.01,0.8244444444444443,0.8200000000000001,0.012957670877434001,0.1077032961426901,0.004444444444444251,-
moons,500,0.3,log_reg,0.1,0.8511111111111113,0.85,0.011331154474650622,0.08062257748298547,0.0011111111111112848,-
moons,500,0.3,log_reg,1,0.8633333333333335,0.86,0.01000000000000001,0.07999999999999999,0.0033333333333335213,-
moons,500,0.3,log_reg,10,0.8711111111111112,0.8700000000000001,0.007370277311900886,0.07810249675906653,0.0011111111111110628,-
moons,500,0.3,log_reg,100,0.8711111111111112,0.8800000000000001,0.007370277311900886,0.0748331477354788,-0.008888888888888946,-
moons,500,0.3,log_reg,1000,0.8711111111111112,0.8800000000000001,0.007370277311900886,0.0748331477354788,-0.008888888888888946,-
moons,500,0.3,knn,-,1.0,0.9000000000000001,0.0,0.08944271909999157,0.09999999999999987,1
moons,500,0.3,knn,-,0.9511111111111111,0.9400000000000001,0.011331154474650636,0.07999999999999999,0.011111111111111072,3
moons,500,0.3,knn,-,0.9422222222222223,0.9100000000000001,0.012957670877434,0.09433981132056604,0.03222222222222215,5
moons,500,0.3,knn,-,0.9277777777777778,0.9000000000000001,0.01024393828588097,0.08944271909999157,0.02777777777777768,7
moons,500,0.3,knn,-,0.9166666666666667,0.8900000000000002,0.008958064164776182,0.09433981132056601,0.026666666666666505,9
moons,500,0.3,knn,-,0.9133333333333334,0.8900000000000002,0.014740554623801787,0.08306623862918074,0.023333333333333206,11
moons,500,0.3,knn,-,0.918888888888889,0.9100000000000001,0.018625616238044682,0.06999999999999999,0.008888888888888835,13
moons,500,0.3,knn,-,0.9233333333333335,0.9000000000000001,0.016063146994223284,0.08944271909999157,0.023333333333333317,15
moons,500,0.3,knn,-,0.9144444444444446,0.8800000000000001,0.014948471163415245,0.08717797887081347,0.0344444444444445,17
moons,500,0.3,knn,-,0.9,0.8900000000000002,0.00860662965823873,0.06999999999999999,0.009999999999999787,19
moons,500,0.3,log_reg,0.001,0.6399999999999999,0.64,0.005443310539518209,0.04898979485566354,-1.1102230246251565e-16,-
moons,500,0.3,log_reg,0.01,0.6399999999999999,0.64,0.005443310539518209,0.04898979485566354,-1.1102230246251565e-16,-
moons,500,0.3,log_reg,0.1,0.8177777777777777,0.8200000000000001,0.013333333333333322,0.12489995996796797,-0.0022222222222223476,-
moons,500,0.3,log_reg,1,0.8611111111111113,0.86,0.015112745009706044,0.14282856857085702,0.0011111111111112848,-
moons,500,0.3,log_reg,10,0.8488888888888889,0.8300000000000001,0.021198648920376567,0.16155494421403513,0.018888888888888844,-
moons,500,0.3,log_reg,100,0.8400000000000001,0.82,0.022879178091082232,0.15362291495737218,0.02000000000000013,-
moons,500,0.3,log_reg,1000,0.8388888888888889,0.82,0.023959842947608702,0.15362291495737218,0.018888888888888955,-
moons,500,0.3,knn,-,1.0,0.8299999999999998,0.0,0.11874342087037917,0.17000000000000015,1
moons,500,0.3,knn,-,0.918888888888889,0.8300000000000001,0.014948471163415227,0.11000000000000001,0.0888888888888889,3
moons,500,0.3,knn,-,0.8855555555555557,0.85,0.014948471163415232,0.14317821063276354,0.035555555555555673,5
moons,500,0.3,knn,-,0.8855555555555557,0.8700000000000001,0.02111111111111112,0.13453624047073712,0.015555555555555545,7
moons,500,0.3,knn,-,0.8988888888888888,0.8600000000000001,0.019531550923607727,0.128062484748657,0.03888888888888875,9
moons,500,0.3,knn,-,0.8833333333333334,0.86,0.019404721329525546,0.128062484748657,0.023333333333333428,11
moons,500,0.3,knn,-,0.8788888888888889,0.8799999999999999,0.010482201257840657,0.11661903789690603,-0.0011111111111109517,13
moons,500,0.3,knn,-,0.8855555555555557,0.8800000000000001,0.01319371343004213,0.132664991614216,0.005555555555555536,15
moons,500,0.3,knn,-,0.8844444444444445,0.8799999999999999,0.01422916497207298,0.11661903789690603,0.004444444444444584,17
moons,500,0.3,knn,-,0.8833333333333334,0.8799999999999999,0.01511274500970604,0.11661903789690603,0.0033333333333335213,19
moons,500,0.3,log_reg,0.001,0.5399999999999999,0.54,0.005443310539518155,0.04898979485566356,-1.1102230246251565e-16,-
moons,500,0.3,log_reg,0.01,0.668888888888889,0.6599999999999999,0.019751543149590194,0.09165151389911681,0.008888888888889057,-
moons,500,0.3,log_reg,0.1,0.7766666666666666,0.77,0.014444444444444446,0.10049875621120892,0.006666666666666599,-
moons,500,0.3,log_reg,1,0.7822222222222222,0.78,0.015071844406945043,0.09797958971132716,0.0022222222222221255,-
moons,500,0.3,log_reg,10,0.7833333333333334,0.78,0.018757714462371247,0.1077032961426901,0.0033333333333334103,-
moons,500,0.3,log_reg,100,0.7855555555555556,0.76,0.017950549357115007,0.12000000000000002,0.025555555555555554,-
moons,500,0.3,log_reg,1000,0.7855555555555556,0.76,0.017950549357115007,0.12000000000000002,0.025555555555555554,-
moons,500,0.3,knn,-,1.0,0.8400000000000001,0.0,0.09165151389911681,0.15999999999999992,1
moons,500,0.3,knn,-,0.9222222222222223,0.85,0.008606629658238716,0.09219544457292889,0.0722222222222223,3
moons,500,0.3,knn,-,0.8844444444444445,0.86,0.013333333333333322,0.08,0.02444444444444449,5
moons,500,0.3,knn,-,0.8955555555555555,0.8799999999999999,0.015071844406945032,0.059999999999999984,0.015555555555555656,7
moons,500,0.3,knn,-,0.9,0.8700000000000001,0.009938079899999093,0.09,0.029999999999999916,9
moons,500,0.3,knn,-,0.8855555555555557,0.8699999999999999,0.017950549357115028,0.09,0.015555555555555767,11
moons,500,0.3,knn,-,0.8711111111111112,0.8400000000000001,0.015869840952317426,0.08,0.03111111111111109,13
moons,500,0.3,knn,-,0.8666666666666668,0.85,0.013146843962443592,0.06708203932499368,0.01666666666666683,15
moons,500,0.3,knn,-,0.8733333333333334,0.85,0.01237280969517781,0.0806225774829855,0.023333333333333428,17
moons,500,0.3,knn,-,0.8744444444444446,0.86,0.011166528467912079,0.08,0.014444444444444593,19
moons,500,0.3,log_reg,0.001,0.5399999999999999,0.5399999999999999,0.005443310539518154,0.04898979485566355,0.0,-
moons,500,0.3,log_reg,0.01,0.7688888888888888,0.77,0.020964402515681345,0.12688577540449522,-0.0011111111111111738,-
moons,500,0.3,log_reg,0.1,0.8055555555555556,0.79,0.011385500851066214,0.09433981132056607,0.015555555555555545,-
moons,500,0.3,log_reg,1,0.8355555555555554,0.8300000000000001,0.01387777332977421,0.09000000000000001,0.005555555555555314,-
moons,500,0.3,log_reg,10,0.831111111111111,0.8300000000000001,0.010886621079036356,0.10049875621120892,0.0011111111111109517,-
moons,500,0.3,log_reg,100,0.8299999999999998,0.8300000000000001,0.011166528467912109,0.10049875621120892,-2.220446049250313e-16,-
moons,500,0.3,log_reg,1000,0.8299999999999998,0.8300000000000001,0.011166528467912109,0.10049875621120892,-2.220446049250313e-16,-
moons,500,0.3,knn,-,1.0,0.86,0.0,0.09165151389911681,0.14,1
moons,500,0.3,knn,-,0.93,0.85,0.011166528467912105,0.11180339887498951,0.08000000000000007,3
moons,500,0.3,knn,-,0.9144444444444446,0.89,0.011166528467912105,0.09433981132056604,0.024444444444444602,5
moons,500,0.3,knn,-,0.918888888888889,0.89,0.012222222222222225,0.08306623862918076,0.028888888888888964,7
moons,500,0.3,knn,-,0.9144444444444446,0.8800000000000001,0.014948471163415241,0.12489995996796797,0.0344444444444445,9
moons,500,0.3,knn,-,0.9022222222222223,0.89,0.015555555555555574,0.11357816691600549,0.012222222222222245,11
moons,500,0.3,knn,-,0.9055555555555557,0.8800000000000001,0.015112745009706061,0.11661903789690603,0.025555555555555554,13
moons,500,0.3,knn,-,0.8855555555555557,0.8700000000000001,0.016517854163687236,0.11,0.015555555555555545,15
moons,500,0.3,knn,-,0.8777777777777779,0.8600000000000001,0.014054567378526134,0.11135528725660043,0.01777777777777778,17
moons,500,0.3,knn,-,0.868888888888889,0.8600000000000001,0.012957670877434,0.11135528725660043,0.008888888888888946,19
moons,1000,0.3,log_reg,0.001,0.7711111111111111,0.76,0.01735611039090368,0.06244997998398399,0.011111111111111072,-
moons,1000,0.3,log_reg,0.01,0.8116666666666668,0.8150000000000001,0.012285191326386648,0.06344288770224761,-0.0033333333333332993,-
moons,1000,0.3,log_reg,0.1,0.8377777777777778,0.835,0.011331154474650629,0.0743303437365925,0.002777777777777879,-
moons,1000,0.3,log_reg,1,0.8633333333333333,0.8550000000000001,0.010000000000000009,0.08499999999999999,0.008333333333333193,-
moons,1000,0.3,log_reg,10,0.86,0.8550000000000001,0.008888888888888901,0.08499999999999999,0.004999999999999893,-
moons,1000,0.3,log_reg,100,0.8594444444444445,0.8550000000000001,0.00931280811902235,0.08499999999999999,0.004444444444444362,-
moons,1000,0.3,log_reg,1000,0.8594444444444445,0.8550000000000001,0.00931280811902235,0.08499999999999999,0.004444444444444362,-
moons,1000,0.3,knn,-,1.0,0.9,0.0,0.06324555320336757,0.09999999999999998,1
moons,1000,0.3,knn,-,0.931111111111111,0.865,0.010304020550550788,0.06726812023536854,0.06611111111111101,3
moons,1000,0.3,knn,-,0.9205555555555556,0.885,0.01166666666666667,0.06344288770224758,0.03555555555555556,5
moons,1000,0.3,knn,-,0.9127777777777778,0.8800000000000001,0.013158576980363339,0.06403124237432847,0.032777777777777684,7
moons,1000,0.3,knn,-,0.9077777777777778,0.8800000000000001,0.010886621079036334,0.06403124237432847,0.02777777777777768,9
moons,1000,0.3,knn,-,0.9099999999999999,0.8850000000000001,0.011331154474650634,0.06726812023536853,0.0249999999999998,11
moons,1000,0.3,knn,-,0.9083333333333332,0.885,0.010900787150193658,0.0708872343937891,0.023333333333333206,13
moons,1000,0.3,knn,-,0.9033333333333333,0.8949999999999999,0.006186404847588892,0.06873863542433757,0.008333333333333415,15
moons,1000,0.3,knn,-,0.9105555555555556,0.9049999999999999,0.01203133768205983,0.06873863542433757,0.005555555555555647,17
moons,1000,0.3,knn,-,0.9099999999999999,0.9049999999999999,0.009875771574795104,0.06873863542433757,0.0050000000000000044,19
moons,1000,0.3,log_reg,0.001,0.5599999999999999,0.5599999999999999,0.0022222222222222144,0.019999999999999976,0.0,-
moons,1000,0.3,log_reg,0.01,0.7722222222222221,0.7699999999999999,0.010829771494232185,0.050990195135927854,0.0022222222222222365,-
moons,1000,0.3,log_reg,0.1,0.8055555555555556,0.7999999999999999,0.011653431646335019,0.10246950765959598,0.005555555555555647,-
moons,1000,0.3,log_reg,1,0.8222222222222222,0.82,0.010243938285880999,0.09539392014169457,0.0022222222222222365,-
moons,1000,0.3,log_reg,10,0.8216666666666667,0.82,0.011772011166898392,0.09539392014169457,0.0016666666666667052,-
moons,1000,0.3,log_reg,100,0.8216666666666667,0.8150000000000001,0.012031337682059847,0.10500000000000001,0.006666666666666599,-
moons,1000,0.3,log_reg,1000,0.8216666666666667,0.8150000000000001,0.012031337682059847,0.10500000000000001,0.006666666666666599,-
moons,1000,0.3,knn,-,1.0,0.8450000000000001,0.0,0.052201532544552745,0.15499999999999992,1
moons,1000,0.3,knn,-,0.9055555555555556,0.8300000000000001,0.0065734219812217725,0.055677643628300216,0.07555555555555549,3
moons,1000,0.3,knn,-,0.8655555555555555,0.825,0.007370277311900877,0.06800735254367724,0.04055555555555557,5
moons,1000,0.3,knn,-,0.8683333333333334,0.8550000000000001,0.011399046960379546,0.0610327780786685,0.013333333333333308,7
moons,1000,0.3,knn,-,0.8772222222222222,0.86,0.01123541578675369,0.053851648071345036,0.01722222222222225,9
moons,1000,0.3,knn,-,0.8766666666666666,0.86,0.005443310539518154,0.058309518948452994,0.016666666666666607,11
moons,1000,0.3,knn,-,0.8777777777777779,0.86,0.007453559924999298,0.06244997998398398,0.017777777777777892,13
moons,1000,0.3,knn,-,0.8766666666666666,0.8550000000000001,0.008164965809277232,0.06873863542433759,0.0216666666666665,15
moons,1000,0.3,knn,-,0.8755555555555554,0.86,0.007114582486036474,0.07348469228349533,0.015555555555555434,17
moons,1000,0.3,knn,-,0.8711111111111112,0.86,0.007777777777777773,0.07348469228349533,0.011111111111111183,19
moons,1000,0.3,log_reg,0.001,0.625,0.625,0.06926643852669803,0.09013878188659973,0.0,-
moons,1000,0.3,log_reg,0.01,0.7777777777777778,0.7699999999999999,0.012422599874998818,0.08426149773176361,0.007777777777777883,-
moons,1000,0.3,log_reg,0.1,0.7716666666666667,0.7699999999999999,0.010076865081787246,0.08717797887081348,0.0016666666666668162,-
moons,1000,0.3,log_reg,1,0.825,0.825,0.009043789220055404,0.08139410298049854,0.0,-
moons,1000,0.3,log_reg,10,0.8272222222222222,0.825,0.007637626158259749,0.07500000000000002,0.0022222222222222365,-
moons,1000,0.3,log_reg,100,0.8277777777777777,0.825,0.007856742013183881,0.07500000000000002,0.002777777777777768,-
moons,1000,0.3,log_reg,1000,0.8277777777777777,0.825,0.007856742013183881,0.07500000000000002,0.002777777777777768,-
moons,1000,0.3,knn,-,1.0,0.8700000000000001,0.0,0.033166247903554005,0.1299999999999999,1
moons,1000,0.3,knn,-,0.9261111111111111,0.885,0.006111111111111106,0.05024937810560443,0.0411111111111111,3
moons,1000,0.3,knn,-,0.9177777777777779,0.8949999999999999,0.005983516452371693,0.05220153254455273,0.022777777777778008,5
moons,1000,0.3,knn,-,0.9122222222222222,0.905,0.007370277311900886,0.04716990566028299,0.00722222222222213,7
moons,1000,0.3,knn,-,0.9083333333333334,0.9,0.010015420209622178,0.04472135954999577,0.008333333333333415,9
moons,1000,0.3,knn,-,0.9083333333333334,0.9,0.007556372504853018,0.0547722557505166,0.008333333333333415,11
moons,1000,0.3,knn,-,0.9072222222222222,0.8949999999999999,0.007876359377087675,0.047169905660283,0.012222222222222245,13
